SeriesInd,S01Var01,S01Var02,S02Var02,S02Var03,S03Var05,S03Var07,S04Var01,S04Var02,S05Var02,S05Var03,S06Var05,S06Var07
42811,56.889999,5995100,22636000,13.85,111.379997,114.18,32.990002,11087800,14548100,77.910004,54.48,55.27
42812,57.48,4265800,25188600,14.01,114.919998,113.690002,33.119999,10270400,10011700,79.629997,55.330002,54.959999
42813,58.009998,4029700,26250400,14.18,115.760002,117.290001,33.02,11105600,10884600,79.589996,55.060001,55.669998
42814,58.290001,4076200,23593800,14.42,117.639999,118.779999,33.5,14222100,9453300,80.040001,55.77,55.970001
42815,58.349998,4252500,18906200,14.54,119.199997,119.300003,33.299999,12498500,10144400,79.650002,56.259998,55.82
42818,58.25,4296800,18273900,14.51,119.269997,117.75,33.869999,11899700,11868400,79.059998,55.900002,55.599998
42819,57.950001,4655300,21251800,14.32,117.330002,118.879997,33.189999,13364700,15055500,80.199997,55.139999,55.279999
42820,57.860001,3152600,12627000,14.52,119.209999,118.029999,33.52,13257200,8980400,81.099998,55.459999,55.220001
42822,57.77,1509500,7760600,14.5,118.290001,117.809998,33.09,5316100,4156600,80.459999,55.34,55.389999
42825,58.34,5866600,27860300,14.29,117.989998,118.300003,33.830002,17534700,17729200,81.25,55.459999,55.099998
42826,58.849998,5016900,29142200,14.29,118.75,117.339996,33.889999,11020400,13917000,81.269997,55.509998,55.709999
42827,58.330002,5151500,21398100,14.24,117.339996,116.279999,36.389999,56708100,16300000,79.419998,55.799999,55.080002
42828,58.220001,9691600,29847300,13.93,116.550003,115.199997,35.720001,17080500,14870300,78.019997,55.130001,54.200001
42829,58.959999,6414200,28354100,14,115.290001,119.029999,35.200001,16109600,20156400,77.029999,54.48,55.669998
42832,58.830002,3934500,14530600,14.02,118.980003,118.279999,34.919998,12047900,17676100,75.75,55.450001,55.419998
42833,57.91,3670100,30356900,13.88,117.519997,118.230003,34.98,19852600,24217600,73.790001,54.98,54.400002
42834,57.669998,4562000,25196900,13.8,117.639999,115.620003,35.84,45101900,22036300,74.730003,54.119999,54.119999
42835,57.470001,4303500,22025200,13.89,116.040001,116.169998,34.73,16128800,20076900,75.519997,54.25,54.34
42836,56.759998,5251300,29576400,13.58,115.190002,113.18,34.150002,14936200,20473100,74.339996,53.450001,53.310001
42839,56.720001,5082300,26825200,13.4,112.18,112.480003,33.27,15949600,21976500,74.089996,53.32,53.200001
42840,57.939999,7602400,43728500,13.72,111.940002,110.489998,33.389999,16187300,24366800,77.330002,53.830002,54.91
42841,58.259998,5920900,40683800,13.99,111.07,111.339996,33.880001,12689400,17233900,78,55.209999,55.849998
42842,58.23,6944300,26179800,13.95,112.019997,108.980003,34.080002,13243500,17362900,77.949997,56.110001,55.470001
42843,56.490002,12025700,40453000,13.72,108.910004,106.029999,33.630001,16921800,28836000,77.059998,55,53.790001
42846,55.830002,4305600,31598000,13.67,107.279999,107.330002,33.299999,9106700,14460500,76.650002,54.299999,54.02
42847,56.419998,4412800,50646600,13.9,107.400002,107.230003,34.209999,15531300,13855800,77.209999,54.360001,54.34
42848,56.709999,5786200,22172300,14.26,107.269997,108.610001,34.580002,13469200,15184200,78.32,54.599998,55.040001
42849,56.970001,1681200,9000100,14.25,109,108.029999,34.740002,3468900,5848300,79.120003,54.970001,54.82
42853,56.669998,2930100,13697500,14.16,107.589996,106.82,33.91,11020800,9715800,77.910004,54.549999,54.68
42854,57.439999,2753100,18867800,14.15,106.959999,108.739998,34.169998,12621900,8839000,78.839996,55.110001,55.290001
42855,57.18,3010200,13800300,14.12,108.580002,107.32,34.040001,5933500,9314600,77.970001,55.27,54.889999
42856,56.299999,6414700,19834600,14.04,107.010002,105.260002,33.689999,7396000,10235700,77.43,54.509998,54.360001
42860,54.34,7915400,38618500,13.75,102.610001,105.349998,32.349998,25194400,20400100,76.459999,53.09,52.91
42861,54.470001,6131900,50267500,13.51,105.75,102.709999,32.330002,14301100,11993500,76.919998,52.93,52.889999
42862,53.889999,8520800,61285500,13.05,100.559998,100.699997,32.459999,16047800,18826900,76.589996,52.119999,51.880001
42863,52.950001,10526700,57846700,12.6,98.68,96.449997,31.190001,21209100,21263800,75.900002,51.009998,50.400002
42864,51.98,9620000,46199400,12.5,98.550003,96.959999,31.540001,26322800,19033600,74.5,50.799999,49.560001
42867,51.5,7000500,41269100,12.55,98.970001,98.529999,30.75,17140100,21353000,72.559998,50.18,50.09
42868,51.84,5075800,50983700,12.58,100.550003,99.959999,30.969999,13198500,21864100,73.150002,50.880001,51.360001
42869,51.810001,6882200,102174700,12.06,100.32,97.389999,31.17,16692400,26052700,74.940002,51.73,49.73
42870,50.669998,10440500,62938600,11.82,97.959999,99.519997,30.57,15031400,33806700,75.800003,50.080002,50.639999
42871,48.689999,15786800,68051700,11.58,96.199997,97.129997,29.77,17352000,27985300,76.300003,48.59,48.82
42875,48.93,9048800,41142600,11.82,98.410004,96.660004,30,20053000,22684500,75.190002,49.25,48.209999
42876,49.279999,13430800,59879000,11.47,95.099998,96.790001,29.110001,20458900,33300800,71.550003,47.279999,47.869999
42877,50.860001,10093900,48841800,11.86,97.059998,96.300003,29.799999,16282500,22265600,72.610001,48.029999,48.009998
42878,51.23,6335600,44537800,12.03,98.629997,101.419998,30.52,16298100,22530300,74.720001,49.029999,49.02
42881,51.009998,7651300,96738600,11.93,101.519997,99.440002,30.389999,23176900,17086600,73.900002,48.91,47.66
42882,51.060001,7710200,45969800,12.04,99.93,99.989998,30.190001,11426200,18724700,74.25,47.75,48.259998
42883,51.57,9791200,42064200,11.73,96.040001,93.419998,30.530001,13534600,18106100,74.720001,48.299999,48.57
42884,52,10033300,75699800,11.2,93.790001,94.089996,30.629999,15589300,16157700,75.620003,49.099998,48.919998
42885,52.939999,10469100,52137400,11.65,94.790001,97.339996,29.51,18979500,25161900,76.25,49.290001,50.23
42888,53.27,6336700,37301200,11.73,96.470001,96.43,29.790001,12905700,16754200,75.440002,50.119999,49.939999
42889,52.5,9460500,55649200,11.45,95.419998,94.480003,30.23,36544700,21404200,73.550003,49.259998,48.830002
42890,50.709999,11309400,69454600,11.02,95,96.349998,28.610001,55707000,25873700,74.260002,48.450001,47.599998
42891,51.619999,9795800,40223100,11.26,95.860001,96.599998,29.23,28548200,23658700,77.559998,47.400002,48.25
42892,51.41,7929800,33322200,11.42,96.519997,94.019997,29.139999,16379600,26719900,78.57,48.349998,47.860001
42895,51.23,15765600,45274500,11.25,93.129997,95.010002,27.969999,24498200,26601200,78.910004,47.110001,46.5
42896,51.630001,7321700,48956800,11.22,94.290001,94.989998,27.690001,14324800,18418100,78.690002,45.610001,46.450001
42897,,7329600,38160300,,,,,9098800,16610900,,,
42898,,6121400,45801300,,,,,11188200,19331600,,,
42899,51.400002,8060600,28085000,11.18,94.190002,93.989998,27.32,13011900,16767200,79.809998,45.959999,47.310001
42903,52.77,6567400,41072100,11.53,95.019997,96.639999,29.440001,20187900,15912200,80.279999,48.049999,48.240002
42904,53.720001,6244700,37766400,11.98,96.669998,98.120003,29.66,12949700,17006700,81.160004,48.650002,48.130001
42905,53.82,6004200,28784700,12.12,98.839996,96.260002,30.139999,15319400,14873700,81.860001,48.09,47.73
42906,52.939999,6300700,26479300,12.01,96,96.040001,30.23,20735000,13615900,80.910004,47.400002,48.09
42909,53.580002,4350900,33549700,12.1,96.309998,96.879997,31.209999,21465100,14595200,82.199997,48.09,49.189999
42910,53.369999,3888500,30136700,12.42,96.400002,94.690002,31.379999,17072300,11041600,80.879997,48.869999,48.099998
42911,52.580002,5341500,60608400,11.6,93.980003,96.099998,31.120001,12613500,13777500,79.669998,47.34,47.610001
42912,53.110001,3917500,32024800,12.05,96.050003,96.760002,31.360001,19907400,13706400,80.019997,47.709999,47.75
42913,53.5,3533100,30228800,12.4,97.199997,96.910004,31.9,16683500,14343300,81.690002,48.130001,48.07
42916,53.830002,4450400,32999100,12.39,96.860001,96.690002,32.459999,21168500,18903600,80.050003,48.029999,46.919998
42917,54.220001,4958800,71523900,12.72,97.650002,100.529999,32.849998,14850900,15730600,80.32,47.139999,48.720001
42918,54.630001,4163600,36598200,13.04,100.510002,100.75,33.240002,10462200,14094400,80.309998,48.84,49.57
42919,54.93,4045900,44524500,13.24,100.580002,101.5,33.209999,11361400,13216200,81.540001,49.630001,49.77
42920,55.27,4248100,31818600,13.43,102.370003,103.010002,33.93,22946600,18402700,81.760002,50.009998,50.110001
42923,55.540001,3747600,26131400,13.45,102.389999,101.870003,34.380001,22924000,18945600,82.209999,49.77,50.07
42924,55.150002,4480600,34770600,13.15,100.779999,101.029999,33.82,21043800,14003900,82.480003,49.610001,49.049999
42925,55.139999,3641700,34146200,13.01,101.309998,101.120003,33.52,12653200,14139300,82.239998,49.380001,48.790001
42926,55.639999,4838400,39076500,12.92,101.410004,101.169998,33.599998,19452000,15898300,80.93,48.939999,48.509998
42927,56.209999,5031600,27583000,13.2,102.239998,102.260002,33.860001,12380800,15370200,82.010002,49.119999,50.07
42930,56,3477200,20609600,13.18,101.910004,102.519997,34.09,8252700,13344600,81.019997,49.970001,49.880001
42931,55.740002,3407500,27729900,13.05,103.959999,104.580002,33.459999,10672300,9213000,81.519997,49.299999,49.98
42932,56.279999,3449900,47035000,13.18,104.610001,105.970001,34.080002,11002500,11492100,81.940002,49.75,49.540001
42933,56.810001,4530500,31521700,13.39,105.519997,105.800003,34.549999,9335700,13673900,82.720001,49.43,49.73
42934,57.25,7924900,32182400,13.49,106.339996,105.919998,35.209999,20552600,19637000,83.25,50.439999,50.540001
42937,57.060001,3085500,20905200,13.56,105.93,105.910004,36.099998,13551300,8385400,83.5,50.5,50.669998
42938,57.200001,3514900,26148000,13.51,105.25,106.720001,35.610001,11613900,13005100,83.010002,50.209999,50.369999
42939,56.990002,3220900,31535500,13.19,106.480003,106.129997,35.700001,12217700,12748900,83.519997,50.18,49.759998
42940,56.73,2279600,36203200,12.78,105.470001,105.669998,34.869999,14118600,9368300,82.93,49.02,48.900002
42944,57.150002,2240400,18684200,13.07,106,105.190002,35.450001,12981000,7490400,83.699997,49.040001,48.700001
42945,57.509998,4013800,26077400,12.97,104.889999,107.68,36.43,23603400,9977900,83.160004,48.619999,48.049999
42946,58.779999,5026700,25322500,13.25,108.650002,109.559998,37.279999,19849800,10807000,84,48.400002,48.650002
42947,58.209999,5410400,32943400,13.34,109.720001,108.989998,37.02,18679000,13896900,83.589996,48.599998,48.360001
42948,58,4542600,57914000,13.05,108.779999,109.989998,36.880001,13656200,12235300,82.389999,48.23,48.450001
42951,58,3423700,42406300,38.28,110.419998,111.120003,37.5,20227300,8050200,82.779999,48.419998,48.5
42952,58.279999,4455900,32425000,12.52,109.510002,109.809998,36.919998,12443000,10446800,81.989998,48.080002,47.509998
42953,58.369999,3684300,22597400,12.65,110.230003,110.959999,37,19445000,9320200,82.300003,47.389999,48.080002
42954,58.080002,4228600,37688100,12.39,109.949997,108.540001,37.25,38789100,8267100,82.050003,47.709999,46.93
42955,58.080002,3211100,20015300,12.51,108.910004,108.660004,36.919998,20273400,9376200,82.849998,47.349998,47.07
42958,58.639999,3663600,27744800,12.58,108.970001,109.019997,36.849998,13750800,9925000,83.279999,47.110001,47.029999
42959,58.669998,4476600,23417000,12.66,109.339996,110.440002,36.830002,10447800,9986100,83.370003,47.139999,47.77
42960,59.259998,5053400,29331100,12.85,110.800003,112.040001,37.349998,17166400,9235700,84.040001,48.290001,49.029999
42961,59.27,4920100,22453700,13.02,111.620003,112.099998,37.5,16620000,10625800,84.760002,48.299999,48.790001
42962,59.470001,4690300,22986100,12.85,112.110001,109.849998,37.150002,19046900,11280200,84.779999,48.619999,48.25
42965,59.07,4426800,30091900,12.95,108.889999,107.480003,37,17723000,9032900,83.860001,48.25,48.84
42966,59.310001,6246800,28808300,13.28,107.879997,106.910004,36.73,20460600,10354500,85.220001,49.009998,49.880001
42967,59.470001,4673400,32199000,13.4,106.639999,107.129997,38.189999,30761900,15247100,85.970001,49.98,50.450001
42968,59.130001,3376700,38126300,13.56,106.93,105.970001,38.119999,11658700,12075300,86.57,50.549999,50.049999
42969,59.599998,5359900,28846300,13.51,105.010002,105.68,38.09,9106700,9150800,86.82,50.049999,50.619999
42972,59.130001,4670200,19494800,13.47,105,105.080002,37.540001,9832100,8076400,86.349998,50.310001,50.509998
42973,59.93,3928800,35214200,13.63,103.910004,104.349998,37.540001,10083100,9425900,87.059998,50.509998,50.919998
42974,60,7123900,27151400,13.59,96,97.82,37.59,16401800,10463500,87.330002,50.869999,50.93
42975,60.599998,9417800,87588800,13.71,97.610001,94.830002,37.439999,13175900,11276200,87.5,50.509998,50.41
42976,58.200001,10774700,69695100,13.53,93.989998,93.739998,36.98,12006800,17885900,87.739998,50.459999,49.98
42979,57.959999,6464200,57955400,13.6,93.970001,93.639999,36.740002,6585500,10273700,88.080002,50.279999,50.59
42980,57.59,5640500,45432200,13.15,94.199997,95.18,36.41,9088800,9944600,87.360001,49.860001,50
42981,57.200001,5081900,28895000,13.14,95.199997,94.190002,36.09,9668700,10601100,87.599998,49.060001,48.939999
42982,57.09,4078200,23838100,13.22,94,93.239998,37.450001,13718900,8721100,87.620003,48.970001,48.959999
42983,57.299999,8028600,23234500,13.24,93.370003,92.720001,37.310001,9208300,7964000,87.459999,48.709999,49.02
42986,57.529999,3773500,21602000,13.28,93,92.790001,37.349998,6157400,11159500,87.230003,49.02,48.880001
42987,57.66,4545600,23583400,13.38,93.330002,93.419998,37.580002,7178500,12509100,88.82,49,49.400002
42988,58.169998,4494200,20229600,13.3,93.480003,92.510002,37.630001,10010800,11660200,88.720001,49.360001,49.080002
42989,58,5183200,24784300,13.17,92.720001,90.339996,37.509998,11170900,10720500,89.150002,49.34,49.200001
42990,57.599998,4062800,27481900,13.17,90,90.519997,37.07,11073200,9721100,88.510002,49.099998,48.240002
42993,58.509998,4265300,21262700,13.21,92.389999,93.879997,37.790001,16995100,8638700,89,48.119999,48.27
42994,58.150002,4713900,34165300,13.07,94.550003,93.489998,37.700001,11340300,9835600,89.160004,48.139999,47.619999
42995,58.509998,4676900,23509700,13.05,94.160004,94.559998,37.5,8465900,9680300,88.650002,47.68,48.650002
42996,57.880001,4326500,24117800,13.02,94.639999,94.199997,37.23,7127500,14397900,88.449997,48.439999,48.380001
42997,58.830002,6337000,19465000,,,,36.720001,34330700,13191900,,,
43000,59.279999,3690900,16234300,,,,36.950001,7785800,11766100,,,
43001,60.18,4544700,19721600,13.16,97.220001,97.900002,37.630001,10623800,10056600,89.550003,49.049999,49.200001
43002,60.509998,5785100,26188300,13.33,98.669998,99.620003,36.959999,33984900,9578400,89.589996,49.580002,50.5
43003,60.82,3367000,18369900,13.37,99.68,100.410004,36.849998,16285700,7867900,89.269997,50.52,50.549999
43004,61.080002,3806100,17068800,13.4,99.440002,100.349998,37.880001,14642500,7478100,89.32,50.599998,50.849998
43008,61.209999,6196400,26096000,13.4,99.599998,99.860001,38.080002,12873600,13178800,88.730003,51.02,50.720001
43009,61.240002,4011100,58219600,12.97,99.019997,98.459999,37.740002,22177600,7994800,88.129997,50.259998,51
43010,60.93,3583300,41614600,13.05,97.599998,97.720001,37.220001,12179300,9837500,87.610001,50.959999,51.110001
43011,61.169998,2739300,39762700,12.9,97.790001,97.919998,37.110001,12059100,9308300,88.029999,50.169998,50.189999
43014,61.470001,8259200,25588700,13.04,97.989998,98.629997,37.200001,8426100,8573000,88.690002,50.240002,50.490002
43015,61.77,5021200,27656900,13.18,99.25,99.029999,36.990002,14757100,12889100,89.709999,50.73,50.27
43016,62.290001,4749700,18084800,13.35,99.019997,98.940002,37.299999,9181900,9983000,90.529999,50.25,50
43017,62.290001,5285600,19873800,13.14,98.5,99.650002,37.73,14759100,8974300,90.110001,49.650002,49.139999
43018,62.18,7484700,27382700,13.05,98.529999,98.830002,37.139999,11216500,10353800,89.779999,48.490002,48.34
43021,62.310001,6697300,20745800,12.96,98.690002,97.339996,36.91,6519800,11370000,89.699997,48.130001,47.970001
43022,,,,,,,,,,,,
43023,,,,,,,,,,,,
43024,,,,,,,,,,,,
43025,,,,,,,,,,,,
43028,,,,,,,,,,,,
43029,,,,,,,,,,,,
43030,,,,,,,,,,,,
43031,,,,,,,,,,,,
43032,,,,,,,,,,,,
43035,,,,,,,,,,,,
43036,,,,,,,,,,,,
43037,,,,,,,,,,,,
43038,,,,,,,,,,,,
43039,,,,,,,,,,,,
43043,,,,,,,,,,,,
43044,,,,,,,,,,,,
43045,,,,,,,,,,,,
43046,,,,,,,,,,,,
43049,,,,,,,,,,,,
43050,,,,,,,,,,,,
43051,,,,,,,,,,,,
43052,,,,,,,,,,,,
43053,,,,,,,,,,,,
43056,,,,,,,,,,,,
43057,,,,,,,,,,,,
43058,,,,,,,,,,,,
43059,,,,,,,,,,,,
43060,,,,,,,,,,,,
43063,,,,,,,,,,,,
43064,,,,,,,,,,,,
43065,,,,,,,,,,,,
43066,,,,,,,,,,,,
43067,,,,,,,,,,,,
43070,,,,,,,,,,,,
43071,,,,,,,,,,,,
43072,,,,,,,,,,,,
43073,,,,,,,,,,,,
43074,,,,,,,,,,,,
43077,,,,,,,,,,,,
43078,,,,,,,,,,,,
43079,,,,,,,,,,,,
43080,,,,,,,,,,,,
43081,,,,,,,,,,,,
43084,,,,,,,,,,,,
43085,,,,,,,,,,,,
43086,,,,,,,,,,,,
43087,,,,,,,,,,,,
43088,,,,,,,,,,,,
43091,,,,,,,,,,,,
43092,,,,,,,,,,,,
43093,,,,,,,,,,,,
43094,,,,,,,,,,,,
43095,,,,,,,,,,,,
43098,,,,,,,,,,,,
43099,,,,,,,,,,,,
43100,,,,,,,,,,,,
43101,,,,,,,,,,,,
43102,,,,,,,,,,,,
43106,,,,,,,,,,,,
43107,,,,,,,,,,,,
43108,,,,,,,,,,,,
43109,,,,,,,,,,,,
43112,,,,,,,,,,,,
43113,,,,,,,,,,,,
43114,,,,,,,,,,,,
43115,,,,,,,,,,,,
43116,,,,,,,,,,,,
43119,,,,,,,,,,,,
43120,,,,,,,,,,,,
43121,,,,,,,,,,,,
43122,,,,,,,,,,,,
43123,,,,,,,,,,,,
43126,,,,,,,,,,,,
43127,,,,,,,,,,,,
43128,,,,,,,,,,,,
43129,,,,,,,,,,,,
43130,,,,,,,,,,,,
43133,,,,,,,,,,,,
43134,,,,,,,,,,,,
43135,,,,,,,,,,,,
43136,,,,,,,,,,,,
43137,,,,,,,,,,,,
43140,,,,,,,,,,,,
43141,,,,,,,,,,,,
43142,,,,,,,,,,,,
43143,,,,,,,,,,,,
43144,,,,,,,,,,,,
43147,,,,,,,,,,,,
43148,,,,,,,,,,,,
43149,,,,,,,,,,,,
43150,,,,,,,,,,,,
43151,,,,,,,,,,,,
43154,,,,,,,,,,,,
43155,,,,,,,,,,,,
